,Provider ID,ZIP Code,Phone Number
934,50342.0,92227,7603513333
935,50056.0,93534,6619495000
936,50254.0,95667,5306221441
937,73300.0,6106,8605459000
938,30130.0,85140,4803944030
939,100176.0,33410,5616221411
940,40055.0,72902,4794414000
941,110082.0,30342,6788435720
942,61303.0,80723,9708426222
943,60032.0,80220,3033202121
944,50102.0,92503,9516882211
945,50315.0,93306,6613262000
946,100035.0,34208,9417465111
947,100030.0,34761,4072961820
948,10128.0,36545,2512469021
949,50755.0,91403,8189817111
950,10130.0,35125,2053383301
951,50541.0,94063,6502992000
952,10049.0,36330,3343470584
953,100266.0,32561,8509342000
954,50557.0,95355,2095264500
955,110032.0,30577,7062824250
956,31314.0,85501,9284021122
957,110046.0,30655,7702678461
958,110031.0,30223,7702282721
959,100072.0,32763,3869175000
960,10078.0,36207,2562355121
961,50754.0,94025,6503248500
962,80007.0,19958,3026453300
963,50724.0,93308,6613166000
964,50382.0,91723,6268142468
965,60076.0,80751,9705220122
966,110142.0,30417,9127395105
967,10023.0,36116,3342882100
968,50603.0,92653,9498374500
969,21312.0,99723,9078524611
970,41326.0,71639,8703824303
971,110018.0,30014,7707867053
972,50625.0,90048,3104235000
973,100029.0,33150,3058356000
974,50235.0,91505,8188435111
975,60064.0,80210,3037781955
976,50663.0,90023,3232670477
977,110003.0,31501,9122872500
978,110050.0,30705,7065172031
979,100026.0,32401,8507691511
980,100069.0,33614,8139322222
981,100110.0,34741,4078462266
982,70024.0,6360,8608898331
983,50597.0,91740,6269638411
984,50226.0,92801,7147741450
985,50075.0,94611,5107521000
986,30094.0,85308,6235611000
987,40119.0,72503,8702621200
988,100044.0,34995,7722875200
989,50058.0,91204,8185021900
990,50298.0,92311,7602561761
991,50380.0,95124,4085592011
992,100291.0,32935,3217521200
993,30111.0,85713,5208742000
994,50668.0,94116,4157592300
995,50013.0,94574,7079633611
996,100102.0,32055,3862928000
997,50073.0,94589,7076511000
998,51326.0,95971,5302832121
999,100038.0,33021,9549872000
1000,60103.0,80027,3036731000
1001,100128.0,33606,8138447000
1002,100053.0,33013,3056936100
1003,50276.0,94553,9253705000
1004,50329.0,92882,9517374343
1005,40036.0,72117,5012023000
1006,50017.0,95819,9164534453
1007,60001.0,80631,9708104121
1008,50158.0,91436,8189955000
1009,30069.0,86403,9288558185
1010,30117.0,86426,9287887252
1011,100012.0,33901,2393321111
1012,100264.0,34613,3525966632
1013,50781.0,95472,7078238511
1014,61313.0,80807,7193465311
1015,40084.0,72015,5017766000
1016,50107.0,93454,8057393100
1017,50552.0,91364,8188761888
1018,50257.0,93308,6613994461
1019,101303.0,32054,3864962323
1020,100063.0,34652,7278428468
1021,50757.0,92120,6192293172
1022,50290.0,90404,3108295511
1023,10158.0,35653,2563321611
1024,30120.0,85295,4808403715
1025,110010.0,30322,4046868500
1026,100040.0,32204,9043087300
1027,41329.0,72616,8704233355
1028,40051.0,71655,8703672411
1029,103300.0,33701,8138987451
1030,51315.0,96093,5306235541
1031,50140.0,92335,9094275500
1032,50773.0,94578,5103576500
1033,110034.0,30912,7067216569
1034,100314.0,33196,7864672011
1035,51316.0,96097,5308424121
1036,30132.0,85132,5204242060
1037,100131.0,33180,3056827000
1038,10103.0,35211,2057833800
1039,100255.0,33615,8138827159
1040,70033.0,6810,2037397000
1041,110095.0,31793,2293827120
1042,61317.0,81650,9706251510
1043,50018.0,90012,2136248411
1044,50324.0,92037,8586264123
1045,41309.0,72476,8708861200
1046,110121.0,39828,2293770251
1047,101308.0,32428,8506381610
1048,50686.0,92505,9513532000
1049,50737.0,91754,6265732222
1050,61320.0,81230,9706411456
1051,100228.0,33324,9544736600
1052,100150.0,33040,3052945531
1053,110039.0,30904,7064817000
1054,10110.0,36089,3347382140
1055,50057.0,93291,5596242000
1056,51312.0,92352,9093363651
1057,50100.0,92123,8589393400
1058,51332.0,95249,2097542515
1059,50327.0,92354,9095584000
1060,100285.0,33029,9545384810
1061,100113.0,32610,3522658000
1062,40074.0,72076,5019857000
1063,50526.0,92647,7148435000
1064,100173.0,33613,8136157200
1065,100077.0,33952,9417664122
1066,100267.0,34223,9414756571
1067,100256.0,34667,7278192929
1068,70018.0,6830,2038633000
1069,100316.0,32907,3214348000
1070,100242.0,32405,8507477926
1071,60031.0,80907,7197765000
1072,70035.0,6050,8602245011
1073,110043.0,31419,9128194100
1074,110153.0,31069,4789873600
1075,70021.0,6226,8604569116
1076,70007.0,6320,8604420711
1077,110051.0,30512,7067452111
1078,41327.0,71671,8702263731
1079,50378.0,91352,8187673310
1080,100226.0,32073,9042768500
1081,31302.0,85643,5203843541
1082,110086.0,31082,4782402100
1083,60104.0,80023,7206270000
1084,21306.0,99615,9074869592
1085,60043.0,80810,7197675661
1086,100075.0,33677,8138704398
1087,100019.0,32901,3214347000
1088,40020.0,72401,8709724100
1089,100313.0,32456,8502295600
1090,50030.0,95966,5305338500
1091,30062.0,85901,9285376399
1092,50038.0,95128,4088855000
1093,50423.0,92225,7609224115
1094,40026.0,71903,5016221000
1095,50060.0,93721,5594596000
1096,100105.0,32960,7725674311
1097,100134.0,32063,9042593151
1098,110135.0,31036,4787830200
1099,41310.0,72560,8702694361
1100,40069.0,72315,8708387300
1101,50616.0,93010,8053895800
1102,100252.0,34972,8637632151
1103,110015.0,30180,7704563101
1104,50045.0,92243,7603397100
1105,41321.0,71923,8702452622
1106,10112.0,36732,3342894000
1107,30105.0,85206,4808545050
1108,100125.0,33033,7862438000
1109,30068.0,85546,9283484000
1110,50396.0,93102,8056827111
1111,10120.0,36460,2515753111
1112,50300.0,92307,7602422311
1113,10104.0,35243,2055921000
1114,110146.0,31558,9125766401
1115,10091.0,36451,2512753191
1116,50609.0,92806,7142794000
1117,100090.0,32086,9048194426
1118,51304.0,95338,2099663631
1119,61310.0,80737,9704743323
1120,110073.0,31750,2294247100
1121,50745.0,92869,7146330011
1122,50765.0,92555,9512516000
1123,30115.0,85037,6233274000
1124,30037.0,85006,6022518156
1125,100088.0,32207,9042022000
1126,80004.0,19901,3027447001
1127,100057.0,32778,3522533300
1128,100249.0,34428,3527956560
1129,100084.0,34748,3523235762
1130,50425.0,95825,9169735000
1131,100206.0,33609,8138736400
1132,50121.0,93230,2094107200
1133,50357.0,93111,8056816446
1134,51305.0,96028,5303365511
1135,50104.0,90262,3109008900
1136,41316.0,72370,8705637000
1137,10019.0,35660,2563864556
1138,41302.0,72834,4792294677
1139,100259.0,33573,8136343301
1140,10085.0,35601,2563412000
1141,31312.0,85603,5204326401
1142,53311.0,95817,9164532000
1143,30103.0,85054,4803424201
1144,61314.0,81625,9708249411
1145,50674.0,95823,9166882000
1146,30113.0,85941,9283384911
1147,30024.0,85013,6024065001
1148,53300.0,93636,5593535116
1149,100062.0,34474,3523517200
1150,30006.0,85712,5203275461
1151,100180.0,33710,7273841414
1152,41308.0,71654,8702225600
1153,61301.0,81132,7196572510
1154,100243.0,33511,8136815551
1155,50411.0,90710,3105176441
1156,50127.0,95695,5306623961
1157,100039.0,33316,9543554400
1158,51303.0,93546,7609343311
1159,50546.0,93257,5597822222
1160,110008.0,30115,7702441000
1161,50498.0,95603,5308884500
1162,30088.0,85206,4806845898
1163,50242.0,95065,8314627700
1164,60049.0,80487,9708791322
1165,41313.0,72031,5017457000
1166,70017.0,6450,2036948200
1167,10034.0,36078,3342836541
1168,50723.0,91706,6268511011
1169,110054.0,30162,7065096900
1170,60009.0,80033,3034254500
1171,30107.0,85206,4808324770
1172,110044.0,31719,2299311280
1173,110006.0,30606,7063893930
1174,50168.0,92835,7149923000
1175,20017.0,99508,9072761131
1176,110026.0,30635,7062132535
1177,50502.0,90057,2134847111
1178,41318.0,72927,4796752800
1179,50118.0,95336,2098233111
1180,21302.0,99664,9072245205
1181,50528.0,93635,2098260591
1182,90003.0,20060,2027456100
1183,50726.0,95355,2095722700
1184,50769.0,92618,9497275000
1185,61316.0,81089,7197385100
1186,50348.0,92868,7144566112
1187,100043.0,34698,7277331111
1188,110087.0,30045,6783121000
1189,103303.0,33612,8139722250
1190,93300.0,20010,2024765000
1191,60118.0,80443,9706683300
1192,50009.0,94558,7072524411
1193,110078.0,30308,4046864411
1194,50313.0,95376,2098351500
1195,100081.0,32435,8509514500
1196,30131.0,85008,6027977700
1197,110027.0,30553,7063567800
1198,50137.0,91402,8183753333
1199,10083.0,36535,2519493400
1200,30064.0,85724,5208744189
1201,50195.0,94538,5107971111
1202,50153.0,95128,4089472500
1203,100276.0,33065,9543443000
1204,10102.0,36726,3346824131
1205,100302.0,34769,4074983432
1206,21303.0,99835,9077473241
1207,50492.0,93611,5593244000
1208,110045.0,30680,7708488611
1209,51309.0,95542,7079233921
1210,100187.0,33016,3058235000
1211,61312.0,80517,9705774470
1212,41312.0,72543,5018873000
1213,110130.0,31774,2294683845
1214,40062.0,72917,4793146000
1215,10007.0,36467,3344933541
1216,50633.0,93465,8054343500
1217,21314.0,99835,9079662411
1218,30001.0,85031,6238485000
1219,60071.0,81416,9708747681
1220,100322.0,32696,3525282801
1221,40153.0,71801,8707223800
1222,50624.0,91355,6612538000
1223,10113.0,36652,2514354700
1224,50179.0,95382,2096674200
1225,61327.0,81321,9705656666
1226,50278.0,91346,8183658051
1227,70027.0,6040,8606474780
1228,50078.0,90732,3108323311
1229,50139.0,90242,5624616007
1230,50122.0,95203,2099445550
1231,40085.0,72342,8703385800
1232,50549.0,91360,8054972727
1233,50393.0,90241,5269045000
1234,51325.0,95437,7079611234
1235,50289.0,94015,6509924000
1236,50239.0,91206,8184098202
1237,60036.0,81050,7193836000
1238,100253.0,33458,5617472234
1239,10011.0,35235,2058383122
1240,50036.0,93301,6613271792
1241,30014.0,85020,6023315862
1242,50159.0,93003,8056526075
1243,30134.0,85120,4807333300
1244,30085.0,85741,5204698100
1245,43300.0,72202,5013641100
1246,10073.0,36251,2563542131
1247,100179.0,32216,9043996111
1248,110115.0,30312,4042654000
1249,50305.0,94705,5102044444
1250,61319.0,80461,7194860230
1251,61304.0,80731,9707746123
1252,60075.0,81601,9709456535
1253,10146.0,36265,2567824538
1254,70012.0,6066,8608725160
1255,51319.0,96067,5309266111
1256,50090.0,95476,7079355000
1257,10168.0,36867,3347323000
1258,100032.0,33701,7278231234
1259,40134.0,72211,5012197000
1260,100212.0,34478,3524011000
1261,50101.0,94589,7075545280
1262,50099.0,91786,7149852811
1263,51335.0,92315,9098666501
1264,60028.0,80218,3038122000
1265,10052.0,36853,2568257821
1266,110076.0,30033,4045011000
1267,50040.0,91342,8183641555
1268,100087.0,34239,9419179000
1269,61308.0,81140,7192745121
1270,50376.0,90502,3102222101
1271,53305.0,94304,6504978000
1272,50197.0,94062,6503675551
1273,30087.0,85260,4803233000
1274,50548.0,92626,7149575000
1275,70020.0,6457,8603446000
1276,110107.0,31201,4786331000
1277,30033.0,85541,9284743222
1278,61302.0,81521,9708589871
1279,110125.0,31021,4782743100
1280,100001.0,32209,9042440411
1281,101305.0,32320,8506538853
1282,40076.0,72104,5013321000
1283,50113.0,94403,6505732222
1284,110129.0,31995,7065964020
1285,60030.0,80538,9706694640
1286,70010.0,6610,2033843000
1287,100049.0,33870,8633856101
1288,90001.0,20037,2027164605
1289,100014.0,32170,3864245000
1290,50739.0,90301,3106734660
1291,110023.0,30701,7066292895
1292,50748.0,95337,2098253700
1293,50677.0,91367,8187193800
1294,50457.0,94117,4156681000
1295,100008.0,33176,7865961960
1296,31304.0,86040,9286452424
1297,50194.0,95076,8317244741
1298,51333.0,93555,7604463551
1299,10149.0,36117,3342448330
1300,33302.0,85016,6029331000
1301,100086.0,33064,9547866950
1302,50455.0,93301,6613953000
1303,110104.0,31015,2292763100
1304,20001.0,99508,9075622211
1305,50766.0,95991,5307495700
1306,83300.0,19899,3026514000
1307,21305.0,99929,9078747000
1308,50126.0,91406,8187826600
1309,40017.0,72601,8704144000
1310,50397.0,93210,5599356400
1311,110002.0,30286,7066478111
1312,100046.0,33541,8137880411
1313,41311.0,71852,8708454400
1314,100277.0,33137,3057518626
1315,50279.0,92252,7603663711
1316,100132.0,33563,8137571200
1317,50131.0,94945,4152091300
1318,50407.0,94133,4159822400
1319,110064.0,31901,7065711000
1320,50760.0,94531,9258136500
1321,70036.0,6032,8606791145
1322,110007.0,31703,2293124068
1323,51323.0,92363,7603264531
1324,50292.0,92555,9514864000
1325,30083.0,85032,6029235000
1326,50779.0,90059,4248356808
1327,50350.0,90640,3237261222
1328,101300.0,33873,8637733101
1329,110122.0,31603,2293331020
1330,101301.0,32060,9043621413
1331,70038.0,6405,2033157500
1332,10100.0,36532,2519282375
1333,10001.0,36301,3347938701
1334,60011.0,80204,3036024930
1335,70003.0,6260,8609286541
1336,10144.0,36608,2513449630
1337,40072.0,72160,8706733511
1338,30110.0,85395,6238821515
1339,50426.0,92804,7148273000
1340,110150.0,31061,4784543550
1341,60008.0,81101,7195892511
1342,50714.0,95065,8314772200
1343,61321.0,81082,7198469213
1344,100121.0,33831,8635338111
1345,100127.0,33756,7274627000
1346,50231.0,91767,9098659500
1347,50742.0,90036,3106575900
1348,10169.0,36502,2513682500
1349,33301.0,85016,6029547311
1350,171343.0,67855,6204926250
1351,213300.0,21209,4105785050
1352,171337.0,66547,7854562295
1353,131318.0,83617,2083653561
1354,191313.0,70438,9857954431
1355,151335.0,47421,8122753331
1356,171354.0,66521,7858894272
1357,111329.0,30642,7064537331
1358,150026.0,46526,5743641000
1359,140228.0,61104,8159684400
1360,210063.0,21204,4103371000
1361,170120.0,67357,6204214880
1362,160153.0,51101,7122792010
1363,161320.0,50674,5635783275
1364,210045.0,21817,4107269496
1365,210057.0,20850,2408266517
1366,170175.0,67801,6202258400
1367,131303.0,83252,2087662231
1368,200050.0,4605,2076675311
1369,220036.0,2135,6177893000
1370,140077.0,62207,6183323060
1371,140095.0,60623,7735211710
1372,121308.0,96790,8088781221
1373,200008.0,4101,2078793000
1374,171352.0,67749,7854752208
1375,150048.0,47374,7659833000
1376,140177.0,60649,7739477500
1377,180051.0,42240,2708870100
1378,140242.0,60190,6306821600
1379,220052.0,2302,5089417000
1380,140117.0,60631,7737748000
1381,190102.0,70508,3374702000
1382,141301.0,61856,2177622115
1383,120006.0,96734,8082635500
1384,120007.0,96817,8085362236
1385,181325.0,42743,2709324211
1386,190053.0,70546,3376167000
1387,140122.0,60521,6308569000
1388,180044.0,41501,6062183500
1389,190054.0,70562,3373640441
1390,151330.0,46733,2607242145
1391,150115.0,47546,8129962345
1392,111304.0,30650,7063421667
1393,120002.0,96793,8084425101
1394,210016.0,20912,3018915651
1395,151315.0,46703,2606652141
1396,151324.0,47978,2198665141
1397,150158.0,46123,3172173000
1398,171362.0,67701,7854627511
1399,150001.0,46131,3177363300
1400,131305.0,83467,2087565600
1401,161308.0,50441,6414565000
1402,170017.0,67042,3163224557
1403,121307.0,96727,8089324100
1404,151316.0,46041,7656563000
1405,220058.0,1510,9783683000
1406,171334.0,67104,6208863771
1407,190255.0,70508,3372378119
1408,170187.0,67401,7858270610
1409,161370.0,50583,7126627105
1410,210056.0,21239,4434443902
1411,201310.0,4009,2076476000
1412,190020.0,70791,2256584000
1413,210043.0,21061,4105951967
1414,220062.0,1605,5087999000
1415,140008.0,60160,7084504924
1416,180001.0,41075,8595723100
1417,160008.0,52632,3195247150
1418,141339.0,62568,2178243331
1419,170146.0,66112,9135964000
1420,140239.0,61103,8159686861
1421,180011.0,40741,6063306000
1422,180115.0,40456,6062562195
1423,190079.0,70070,9857853644
1424,140223.0,60068,8477232210
1425,181308.0,40383,8598792300
1426,140054.0,60402,7087839100
1427,183300.0,40502,8592662101
1428,181306.0,42437,2703895000
1429,210060.0,20744,3012927000
1430,111331.0,31730,2293365284
1431,171366.0,67058,6208967324
1432,191323.0,71232,3188785171
1433,190218.0,71449,3182561232
1434,180027.0,42071,2707621100
1435,150004.0,46320,2199322300
1436,161367.0,50219,6416283150
1437,110226.0,30058,4045018040
1438,161336.0,51247,7124768000
1439,110191.0,30281,6786041000
1440,170013.0,67601,7856235000
1441,190140.0,71295,3184359411
1442,201311.0,4654,2072553356
1443,190041.0,71105,3186815000
1444,170009.0,66048,9136806000
1445,140197.0,60640,7732719040
1446,110189.0,30513,7066323711
1447,141316.0,60942,2172835531
1448,180012.0,42701,2707371212
1449,150102.0,46534,5747721102
1450,140179.0,60805,7084226200
1451,180149.0,42728,2703844753
1452,190004.0,70301,9854475500
1453,150169.0,46256,3176215335
1454,150024.0,46202,3178804818
1455,181315.0,40484,6063654788
1456,210058.0,21207,4104486701
1457,160024.0,50316,5152635612
1458,191326.0,71222,3182859066
1459,190208.0,71254,3185594023
1460,170196.0,67226,3164625326
1461,140290.0,60194,8478432000
1462,190007.0,71457,3182144200
1463,151331.0,47112,8127384251
1464,190236.0,71111,3182127000
1465,180138.0,40031,5022225388
1466,150056.0,46202,3179625900
1467,181318.0,42135,2705984800
1468,190312.0,70427,9857306700
1469,161346.0,51250,7127221271
1470,161303.0,50638,3198245421
1471,180018.0,40351,6067836502
1472,150030.0,47362,7655210890
1473,220063.0,1854,9789376000
1474,141344.0,62439,6189431000
1475,170133.0,66048,9136841102
1476,140184.0,62959,6189987000
1477,150007.0,46902,7654538547
1478,150183.0,47403,8128251111
1479,140082.0,60640,7738788700
1480,131319.0,83350,2084360481
1481,140289.0,62062,6182885711
1482,160033.0,52803,5634211000
1483,161344.0,52353,3196535481
1484,113300.0,30322,4047856101
1485,171323.0,67578,6202345221
1486,140058.0,62650,2172459551
1487,170075.0,67107,6203456391
1488,161343.0,52057,5639273232
1489,181310.0,41008,5027324321
1490,190256.0,70458,5046908200
1491,111325.0,30673,7066789212
1492,220049.0,1752,5084815000
1493,161323.0,50461,6417326000
1494,123301.0,96826,8089414466
1495,210033.0,21157,4108483000
1496,140043.0,61081,8156250400
1497,190011.0,71202,3183307000
1498,201313.0,4967,2074875141
1499,150091.0,46750,2603553000
1500,161305.0,50574,7123353501
1501,210015.0,21237,4437777850
1502,110225.0,30143,7063015269
1503,140206.0,60622,7732928200
1504,150018.0,46514,5742942621
1505,140127.0,61761,3094541400
1506,181314.0,42749,2707862191
1507,220008.0,2703,5082225200
1508,130006.0,83712,2083812222
1509,120019.0,96750,8083229311
1510,131320.0,83544,2084764555
1511,140213.0,60451,8153001100
1512,141325.0,61443,3098533361
1513,190026.0,71301,3187693000
1514,150165.0,46321,2199224200
1515,151318.0,46970,7654728000
1516,220065.0,1085,4135682811
1517,170016.0,66606,7852958000
1518,170012.0,67401,7854527000
1519,210028.0,20650,3014756001
1520,171369.0,67854,6203578361
1521,181323.0,42347,2702987411
1522,110177.0,30909,7066516008
1523,150160.0,46278,3179561000
1524,190267.0,70433,9858016252
1525,141348.0,62278,6182823831
1526,161355.0,50138,6418422151
1527,151327.0,47882,8122684311
1528,180116.0,42066,2702514585
1529,150168.0,46804,2604352999
1530,210022.0,20814,3018962576
1531,150179.0,46256,3178498222
1532,121303.0,96748,8085535331
1533,151305.0,46996,5749462100
1534,210013.0,21223,4103623000
1535,160067.0,50702,3192728000
1536,190245.0,71201,3184100002
1537,210039.0,20678,4105358239
1538,180101.0,40324,5028681100
1539,120001.0,96813,8085389011
1540,170123.0,67214,3169622000
1541,170182.0,66209,9134986773
1542,111305.0,39837,2297584231
1543,160101.0,50314,5152822200
1544,190050.0,70634,3374627100
1545,150005.0,46122,3177454451
1546,111300.0,39840,2297322181
1547,180035.0,41017,8593012000
1548,171339.0,67045,6205837451
1549,190307.0,70631,3375424111
1550,200020.0,3909,2073634321
1551,210002.0,21201,4103288667
1552,140089.0,61455,3098334101
1553,170039.0,67152,6203267451
1554,210034.0,21225,4103503201
1555,170110.0,67880,6203561266
1556,180064.0,40353,8594975018
1557,180132.0,42502,6066797441
1558,110168.0,30165,7068023012
1559,190251.0,70810,2254088080
1560,190064.0,70808,2257656565
1561,171301.0,67526,6205642548
1562,150059.0,46060,3177767106
1563,190263.0,70508,3375211000
1564,141318.0,61462,3097343141
1565,110190.0,31063,4784723100
1566,140030.0,60123,8477429800
1567,160147.0,50112,6412367511
1568,140211.0,60134,6302083000
1569,191305.0,70071,2258695512
1570,151323.0,46761,2604639000
1571,141307.0,62274,6183572187
1572,130003.0,83501,2087995300
1573,213301.0,21205,4439239301
1574,150173.0,47905,7654488000
1575,201307.0,4462,2077235161
1576,210037.0,21601,4108221000
1577,171381.0,67410,7852636610
1578,171377.0,66967,7852826845
1579,171319.0,66436,7853642116
1580,190313.0,70127,5045926600
1581,210023.0,21401,4434811307
1582,151307.0,47993,7657624000
1583,140114.0,60625,7738788200
1584,160058.0,52242,3193561616
1585,220035.0,1970,9787411215
1586,171358.0,67456,7852273308
1587,150150.0,46825,2604163000
1588,171367.0,67752,7857543341
1589,140291.0,60010,8473819600
1590,171311.0,67663,7854344553
1591,111319.0,30233,7707757861
1592,171320.0,66439,7854862642
1593,171365.0,66945,7853372214
1594,180043.0,40962,6065985104
1595,140113.0,61801,2173372000
1596,150047.0,46802,2604253000
1597,141317.0,60936,2177844251
1598,161326.0,50273,5154622373
1599,140250.0,60429,7087998000
1600,220066.0,1104,4137489000
1601,171364.0,67473,7853462121
1602,180036.0,41101,6068333600
1603,140059.0,62052,6184986402
1604,210004.0,20910,3017547000
1605,141305.0,62321,2173578850
1606,171309.0,66956,7853783137
1607,141309.0,61530,3094672371
1608,160080.0,52732,5632445555
1609,161339.0,50677,3193524120
1610,170105.0,67460,6202412250
1611,140158.0,60616,3125672000
1612,140217.0,60123,8476953200
1613,170122.0,67214,3162685000
1614,121305.0,96763,8085658450
1615,150166.0,46307,2197562100
1616,170185.0,66213,9133177904
1617,140013.0,61614,3096911000
1618,190183.0,70363,9858731285
1619,140125.0,62040,6187983175
1620,191309.0,70422,9857489485
1621,160083.0,50314,5152473121
1622,170191.0,67530,6207928833
1623,201315.0,4268,2077435933
1624,110234.0,31639,2295437100
1625,220029.0,1950,9784631000
1626,111332.0,31643,9122636309
1627,161380.0,50126,6416484631
1628,151313.0,46975,5742233141
1629,131314.0,83837,2087841221
1630,200039.0,4330,2078721000
1631,190025.0,70554,3374685261
1632,171355.0,67672,7857432182
1633,161376.0,50022,7122433250
1634,111311.0,30442,4784784221
1635,161327.0,52537,6416642145
1636,120005.0,96720,8089323000
1637,201300.0,4614,2073742836
1638,140046.0,62864,6188991469
1639,150088.0,46016,7656468373
1640,141335.0,60033,8159435431
1641,110184.0,30134,7709491500
1642,151306.0,47454,8127232811
1643,140181.0,60617,7737680810
1644,191321.0,70443,9858789421
1645,170145.0,67337,6202511200
1646,160079.0,52403,3193986011
1647,161364.0,52556,6414724111
1648,160122.0,52627,3193726530
1649,140200.0,60126,6308331400
1650,150109.0,47905,7655024334
1651,130018.0,83404,2085296111
1652,140145.0,62230,6185264511
1653,180105.0,42167,2704879231
1654,151311.0,46072,7656758500
1655,161334.0,50548,5153324200
1656,120014.0,96766,8082451103
1657,120004.0,96786,8086218411
1658,190205.0,70508,3375219100
1659,161357.0,50536,7128525500
1660,111327.0,31510,9126328961
1661,181322.0,42445,2703650300
1662,190298.0,71301,3184496400
1663,150035.0,46383,2199838300
1664,130067.0,83221,2087822900
1665,180066.0,42276,2707264011
1666,130065.0,83404,2085572700
1667,210048.0,21044,4107407890
1668,210061.0,21811,4106419600
1669,190164.0,71446,3372399041
1670,131310.0,83338,2088149500
1671,151328.0,47421,8122751200
1672,161316.0,52175,5634223811
1673,131312.0,83638,2086342221
1674,191303.0,70390,9853693600
1675,161330.0,50025,7125632611
1676,170200.0,67235,3167967800
1677,190086.0,71270,3182542100
1678,171380.0,66720,6204314000
1679,190090.0,71483,3186483000
1680,150058.0,46601,5746471000
1681,180046.0,40361,8599873600
1682,140019.0,62565,2177743961
1683,210055.0,20707,3017254300
1684,190300.0,70130,5045296600
1685,190177.0,70433,9858674443
1686,171342.0,67548,7852222545
1687,180095.0,42064,2709655281
1688,210035.0,20646,3016094265
1689,150051.0,47403,8123539555
1690,171361.0,66935,7855272254
1691,140307.0,62269,6186071000
1692,180139.0,41339,6066666000
1693,181319.0,40143,2707567000
1694,131317.0,83861,2082455551
1695,160146.0,51104,7122793500
1696,151319.0,47670,8123853401
1697,171376.0,66743,6207248291
1698,190088.0,71075,3185391000
1699,110230.0,30097,6784747000
1700,120022.0,96813,8085224000
1701,111302.0,31014,4789346211
1702,180017.0,42141,2706514159
1703,161333.0,50201,5153822111
1704,171310.0,67756,7853322104
1705,220073.0,2780,5088287000
1706,150017.0,46804,2604357001
1707,150133.0,46580,5742673200
1708,170197.0,67002,3163004000
1709,141304.0,61231,3095825301
1710,140048.0,60617,7739672000
1711,150034.0,46342,2199420551
1712,191315.0,71465,3184953131
1713,161306.0,52205,3194626131
1714,151310.0,46992,2605692160
1715,170183.0,67226,3166340090
1716,171374.0,66736,6203782121
1717,171306.0,67861,6203752233
1718,190045.0,70433,9858984000
1719,151326.0,47842,7658321234
1720,131302.0,83330,2089344433
1721,180019.0,41056,6067595311
1722,210009.0,21287,4109559540
1723,160016.0,50501,5155733101
1724,180053.0,41041,6068492351
1725,210065.0,20876,3015576020
1726,191317.0,71251,3182594435
1727,140281.0,60611,3129262000
1728,181305.0,41649,6062856401
1729,200001.0,4401,2072621000
1730,141336.0,62249,6186512600
1731,170150.0,67005,6204422500
1732,111324.0,30546,7068962222
1733,140233.0,61108,8152262000
1734,190106.0,71463,3183353700
1735,130049.0,83814,2086254000
1736,110194.0,39845,2295245217
1737,150086.0,47025,8125371010
1738,160032.0,50208,6417921273
1739,210019.0,21801,4105437111
1740,150146.0,46755,2603478700
1741,200031.0,4736,2074983111
1742,140231.0,60540,6305273000
1743,141327.0,62863,6182628621
1744,180024.0,40033,2706925145
1745,170199.0,66219,9133227401
1746,171326.0,67748,7856723211
1747,131316.0,83254,2088471630
1748,190114.0,71040,3189272024
1749,150149.0,47630,8128424200
1750,180103.0,40503,8592606104
1751,161378.0,52040,5638757101
1752,150012.0,46545,5743355000
1753,200009.0,4102,2076620111
1754,150176.0,47129,8122803300
1755,190246.0,71201,3183884040
1756,180002.0,41858,6066333500
1757,171340.0,67449,7852582207
1758,220046.0,1201,4134472000
1759,150097.0,46176,3173923211
1760,180106.0,42602,6063876421
1761,210018.0,20832,3017748882
1762,220015.0,1060,4135822000
1763,150037.0,46140,3174625544
1764,140065.0,60525,7083521200
1765,161328.0,52136,5635472101
1766,190151.0,71269,3187284181
1767,161340.0,50144,6414464871
1768,150161.0,46032,3176882000
1769,161338.0,50662,3192836000
1770,161304.0,50841,6413223121
1771,140161.0,61764,8158422828
1772,141338.0,62233,6188264581
1773,161381.0,51201,7123245041
1774,190160.0,71291,3183294600
1775,200052.0,4743,2078343195
1776,150104.0,46052,7654858000
1777,190259.0,70508,3377694100
1778,180087.0,42718,2704653561
1779,150006.0,46350,2193261234
1780,140110.0,61350,8154333100
1781,141347.0,62626,2178543141
1782,140288.0,60515,6302755900
1783,190241.0,70360,9858531390
1784,193301.0,71103,3182225704
1785,170142.0,66502,7857762831
1786,140234.0,61354,8152233300
1787,160029.0,52245,3193390300
1788,170104.0,66204,9136762151
1789,161375.0,50588,7127324030
1790,180088.0,40202,5026298000
1791,111328.0,31791,2297773851
1792,190060.0,70601,3374943000
1793,141342.0,62906,6188334511
1794,190250.0,70445,9856407500
1795,110200.0,31909,7064942100
1796,210024.0,21218,4105542227
1797,141310.0,61342,8155397461
1798,151300.0,46506,5745462211
1799,161315.0,52591,6416222720
1800,141331.0,62832,6185422146
1801,190008.0,70360,9858734141
1802,131322.0,83263,2088520137
1803,210001.0,21742,2403139500
1804,140294.0,62864,6182445500
1805,210017.0,21550,3015334173
1806,171360.0,67455,7855244403
1807,121302.0,96755,8088896211
1808,140202.0,60048,8479905200
1809,190184.0,71418,3186496106
1810,140143.0,61362,8156641176
